randomness,strategy,run_number,seed,outcome,accepted_tasks,rejected_tasks,elapsed_working_days,total_cost,nominal_budget_exhausted,effective_210000_ceiling_exceeded,quality_score,time_score,budget_score,total_score
semi,development-first-allocation,59,1571279,deadline_reached,82,18,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,60,1571280,deadline_reached,91,9,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,61,1571281,deadline_reached,96,4,70,202300.0,False,False,32,20,45,97
semi,development-first-allocation,62,1571282,deadline_reached,96,4,70,202300.0,False,False,32,20,45,97
semi,development-first-allocation,63,1571283,deadline_reached,91,9,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,64,1571284,deadline_reached,94,6,70,202300.0,False,False,31,20,45,96
semi,development-first-allocation,65,1571285,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,66,1571286,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,67,1571287,deadline_reached,92,8,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,68,1571288,deadline_reached,91,9,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,69,1571289,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,70,1571290,deadline_reached,86,14,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,71,1571291,deadline_reached,92,8,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,72,1571292,deadline_reached,91,9,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,73,1571293,deadline_reached,94,6,70,202300.0,False,False,31,20,45,96
semi,development-first-allocation,74,1571294,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,development-first-allocation,75,1571295,deadline_reached,85,15,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,76,1571296,deadline_reached,90,10,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,77,1571297,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,78,1571298,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,79,1571299,deadline_reached,90,10,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,80,1571300,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,81,1571301,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,82,1571302,deadline_reached,73,27,70,202300.0,False,False,21,20,45,86
semi,development-first-allocation,83,1571303,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,84,1571304,deadline_reached,90,10,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,85,1571305,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,86,1571306,deadline_reached,82,18,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,87,1571307,deadline_reached,90,10,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,88,1571308,deadline_reached,96,4,70,202300.0,False,False,32,20,45,97
semi,development-first-allocation,89,1571309,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,development-first-allocation,90,1571310,deadline_reached,86,14,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,91,1571311,deadline_reached,96,4,70,202300.0,False,False,32,20,45,97
semi,development-first-allocation,92,1571312,deadline_reached,95,5,70,202300.0,False,False,32,20,45,97
semi,development-first-allocation,93,1571313,deadline_reached,89,11,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,94,1571314,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,95,1571315,deadline_reached,82,18,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,96,1571316,deadline_reached,85,15,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,97,1571317,deadline_reached,89,11,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,98,1571318,deadline_reached,93,7,70,202300.0,False,False,31,20,45,96
semi,development-first-allocation,99,1571319,deadline_reached,89,11,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,100,1571320,deadline_reached,95,5,70,202300.0,False,False,32,20,45,97
semi,development-first-allocation,101,1571321,deadline_reached,85,15,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,102,1571322,deadline_reached,80,20,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,103,1571323,deadline_reached,79,21,70,202300.0,False,False,24,20,45,89
semi,development-first-allocation,104,1571324,deadline_reached,80,20,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,105,1571325,deadline_reached,80,20,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,106,1571326,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,107,1571327,deadline_reached,83,17,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,108,1571328,deadline_reached,83,17,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,109,1571329,deadline_reached,86,14,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,110,1571330,deadline_reached,82,18,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,111,1571331,deadline_reached,81,19,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,112,1571332,deadline_reached,85,15,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,113,1571333,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,114,1571334,deadline_reached,90,10,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,115,1571335,deadline_reached,82,18,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,116,1571336,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,117,1571337,deadline_reached,79,21,70,202300.0,False,False,24,20,45,89
semi,development-first-allocation,118,1571338,deadline_reached,83,17,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,119,1571339,deadline_reached,74,26,70,202300.0,False,False,22,20,45,87
semi,development-first-allocation,120,1571340,deadline_reached,78,22,70,202300.0,False,False,24,20,45,89
semi,development-first-allocation,121,1571341,deadline_reached,82,18,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,122,1571342,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,123,1571343,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,124,1571344,deadline_reached,86,14,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,125,1571345,deadline_reached,80,20,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,126,1571346,deadline_reached,82,18,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,127,1571347,deadline_reached,83,17,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,128,1571348,deadline_reached,89,11,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,129,1571349,deadline_reached,89,11,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,130,1571350,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,131,1571351,deadline_reached,81,19,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,132,1571352,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,133,1571353,deadline_reached,92,8,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,134,1571354,deadline_reached,97,3,70,202300.0,False,False,33,20,45,98
semi,development-first-allocation,135,1571355,deadline_reached,90,10,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,136,1571356,deadline_reached,93,7,70,202300.0,False,False,31,20,45,96
semi,development-first-allocation,137,1571357,deadline_reached,93,7,70,202300.0,False,False,31,20,45,96
semi,development-first-allocation,138,1571358,deadline_reached,89,11,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,139,1571359,deadline_reached,80,20,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,140,1571360,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,141,1571361,deadline_reached,80,20,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,142,1571362,deadline_reached,81,19,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,143,1571363,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,144,1571364,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,145,1571365,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,146,1571366,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,147,1571367,deadline_reached,89,11,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,148,1571368,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,149,1571369,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,150,1571370,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,151,1571371,deadline_reached,81,19,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,152,1571372,deadline_reached,80,20,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,153,1571373,deadline_reached,96,4,70,202300.0,False,False,32,20,45,97
semi,development-first-allocation,154,1571374,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,155,1571375,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,156,1571376,deadline_reached,86,14,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,157,1571377,deadline_reached,93,7,70,202300.0,False,False,31,20,45,96
semi,development-first-allocation,158,1571378,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,159,1571379,deadline_reached,95,5,70,202300.0,False,False,32,20,45,97
semi,development-first-allocation,160,1571380,deadline_reached,92,8,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,161,1571381,deadline_reached,92,8,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,162,1571382,deadline_reached,89,11,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,163,1571383,deadline_reached,90,10,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,164,1571384,deadline_reached,90,10,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,165,1571385,deadline_reached,86,14,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,166,1571386,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,167,1571387,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,168,1571388,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,169,1571389,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,170,1571390,deadline_reached,91,9,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,171,1571391,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,172,1571392,deadline_reached,92,8,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,173,1571393,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,174,1571394,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,175,1571395,deadline_reached,90,10,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,176,1571396,deadline_reached,85,15,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,177,1571397,deadline_reached,91,9,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,178,1571398,deadline_reached,90,10,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,179,1571399,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,180,1571400,deadline_reached,89,11,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,181,1571401,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,182,1571402,deadline_reached,90,10,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,183,1571403,deadline_reached,91,9,70,202300.0,False,False,30,20,45,95
semi,development-first-allocation,184,1571404,deadline_reached,89,11,70,202300.0,False,False,29,20,45,94
semi,development-first-allocation,185,1571405,deadline_reached,77,23,70,202300.0,False,False,23,20,45,88
semi,development-first-allocation,186,1571406,deadline_reached,82,18,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,187,1571407,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,188,1571408,deadline_reached,80,20,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,189,1571409,deadline_reached,81,19,70,202300.0,False,False,25,20,45,90
semi,development-first-allocation,190,1571410,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,191,1571411,deadline_reached,85,15,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,192,1571412,deadline_reached,83,17,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,193,1571413,deadline_reached,85,15,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,194,1571414,deadline_reached,85,15,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,195,1571415,deadline_reached,88,12,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,196,1571416,deadline_reached,85,15,70,202300.0,False,False,27,20,45,92
semi,development-first-allocation,197,1571417,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,development-first-allocation,198,1571418,deadline_reached,84,16,70,202300.0,False,False,26,20,45,91
semi,development-first-allocation,199,1571419,deadline_reached,87,13,70,202300.0,False,False,28,20,45,93
semi,quality-first-allocation,0,1571220,completed,100,0,55,158950.0,False,False,35,20,45,100
semi,quality-first-allocation,1,1571221,deadline_reached,98,2,70,202300.0,False,False,33,20,45,98
semi,quality-first-allocation,2,1571222,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,3,1571223,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,4,1571224,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,5,1571225,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,6,1571226,completed,100,0,55,158950.0,False,False,35,20,45,100
semi,quality-first-allocation,7,1571227,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,8,1571228,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,9,1571229,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,10,1571230,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,11,1571231,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,12,1571232,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,13,1571233,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,14,1571234,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,15,1571235,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,16,1571236,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,17,1571237,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,18,1571238,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,19,1571239,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,20,1571240,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,21,1571241,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,22,1571242,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,23,1571243,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,24,1571244,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,25,1571245,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,26,1571246,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,27,1571247,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,28,1571248,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,29,1571249,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,30,1571250,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,31,1571251,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,32,1571252,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,33,1571253,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,34,1571254,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,35,1571255,deadline_reached,97,3,70,202300.0,False,False,33,20,45,98
semi,quality-first-allocation,36,1571256,deadline_reached,98,2,70,202300.0,False,False,33,20,45,98
semi,quality-first-allocation,37,1571257,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,38,1571258,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,39,1571259,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,40,1571260,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,41,1571261,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,42,1571262,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,43,1571263,deadline_reached,94,6,70,202300.0,False,False,31,20,45,96
semi,quality-first-allocation,44,1571264,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,45,1571265,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,46,1571266,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,47,1571267,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,48,1571268,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,49,1571269,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,50,1571270,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,51,1571271,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,52,1571272,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,53,1571273,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,54,1571274,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,55,1571275,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,56,1571276,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,57,1571277,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,58,1571278,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,59,1571279,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,60,1571280,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,61,1571281,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,62,1571282,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,63,1571283,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,64,1571284,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,65,1571285,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,66,1571286,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,67,1571287,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,68,1571288,deadline_reached,98,2,70,202300.0,False,False,33,20,45,98
semi,quality-first-allocation,69,1571289,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,70,1571290,completed,100,0,55,158950.0,False,False,35,20,45,100
semi,quality-first-allocation,71,1571291,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,72,1571292,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,73,1571293,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,74,1571294,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,75,1571295,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,76,1571296,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,77,1571297,completed,100,0,55,158950.0,False,False,35,20,45,100
semi,quality-first-allocation,78,1571298,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,79,1571299,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,80,1571300,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,81,1571301,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,82,1571302,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,83,1571303,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,84,1571304,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,85,1571305,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,86,1571306,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,87,1571307,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,88,1571308,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,89,1571309,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,90,1571310,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,91,1571311,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,92,1571312,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,93,1571313,completed,100,0,55,158950.0,False,False,35,20,45,100
semi,quality-first-allocation,94,1571314,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,95,1571315,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,96,1571316,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,97,1571317,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,98,1571318,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,99,1571319,completed,100,0,55,158950.0,False,False,35,20,45,100
semi,quality-first-allocation,100,1571320,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,101,1571321,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,102,1571322,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,103,1571323,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,104,1571324,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,105,1571325,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,106,1571326,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,107,1571327,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,108,1571328,deadline_reached,98,2,70,202300.0,False,False,33,20,45,98
semi,quality-first-allocation,109,1571329,deadline_reached,98,2,70,202300.0,False,False,33,20,45,98
semi,quality-first-allocation,110,1571330,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,111,1571331,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,112,1571332,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,113,1571333,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,114,1571334,deadline_reached,98,2,70,202300.0,False,False,33,20,45,98
semi,quality-first-allocation,115,1571335,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,116,1571336,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,117,1571337,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,118,1571338,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,119,1571339,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,120,1571340,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,121,1571341,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,122,1571342,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,123,1571343,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,124,1571344,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,125,1571345,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,126,1571346,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,127,1571347,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,128,1571348,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,129,1571349,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,130,1571350,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,131,1571351,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,132,1571352,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,133,1571353,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,134,1571354,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,135,1571355,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,136,1571356,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,137,1571357,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,138,1571358,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,139,1571359,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,140,1571360,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,141,1571361,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,142,1571362,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,143,1571363,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,144,1571364,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,145,1571365,deadline_reached,98,2,70,202300.0,False,False,33,20,45,98
semi,quality-first-allocation,146,1571366,deadline_reached,98,2,70,202300.0,False,False,33,20,45,98
semi,quality-first-allocation,147,1571367,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,148,1571368,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,149,1571369,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,150,1571370,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,151,1571371,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,152,1571372,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,153,1571373,completed,100,0,60,173400.0,False,False,35,20,45,100
semi,quality-first-allocation,154,1571374,deadline_reached,98,2,70,202300.0,False,False,33,20,45,98
semi,quality-first-allocation,155,1571375,completed,100,0,70,202300.0,False,False,35,20,45,100
semi,quality-first-allocation,156,1571376,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
semi,quality-first-allocation,157,1571377,completed,100,0,55,158950.0,False,False,35,20,45,100
semi,quality-first-allocation,158,1571378,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,159,1571379,completed,100,0,65,187850.0,False,False,35,20,45,100
semi,quality-first-allocation,160,1571380,completed,100,0,70,202300.0,False,False,35,20,45,100
